"","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Oleamide.Exposure","Experimental.Day","Photoperiod","Human.Disturbance","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","time","rtime","m1","m2","Subject_tax","newbehav","actlevel","newstart","newstop","newduration","rownum","stoptime","dur","row.id"
"64","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",447.135,502.94,55.805,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:31:27,"None","","Hermit Crab","Roaming",4,447.135,502.94,55.805,317,12:32:22.805,55.805,NA
"65","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","left",NA,NA,"STATE",447.408,1912.09,1464.682,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:37:27,NA,"","Hermit Crab","Left",NA,447.408,1912.09,1464.682,318,13:01:51.682,1464.682,NA
"66","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Snail2","Roaming",NA,"None","STATE",450.479,3049.185,2598.706,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:37:30,"None","","Snail","Roaming",4,450.479,3049.185,2598.706,319,13:20:48.706,2598.706,NA
"67","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Unobservable",NA,NA,"STATE",458.631,553.226,94.595,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:37:39,NA,"","Swim Crab","Unobservable",NA,458.631,553.226,94.595,321,12:39:13.595,94.595,NA
"68","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","left",NA,NA,"STATE",460.374,694.109,233.735,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:31:40,NA,"","Hermit Crab","Left",NA,460.374,694.109,233.735,322,12:35:33.735,233.735,NA
"69","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",460.894,505.665,44.771,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:37:41,"Alert Sitting","","Hermit Crab","Stationary- Active",3,460.894,505.665,44.771,323,12:38:25.771,44.771,NA
"70","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab3","Stationary",NA,"Alert Sitting","STATE",464.14,606.132,141.992,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:37:44,"Alert Sitting","","Swim Crab","Stationary- Active",3,464.14,606.132,141.992,324,12:40:05.992,141.992,NA
"71","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",465.413,594.496,129.083,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:31:45,"None","","Hermit Crab","Roaming",4,465.413,594.496,129.083,325,12:33:54.083,129.083,NA
"72","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",472.735,524.706,51.971,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:37:53,"Alert Sitting","","Hermit Crab","Stationary- Active",3,472.735,524.706,51.971,326,12:38:44.971,51.971,NA
"73","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","right",NA,NA,"STATE",493.57,578.996,85.426,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:32:14,NA,"","Hermit Crab","Right",NA,493.57,578.996,85.426,330,12:33:39.426,85.426,NA
"74","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",502.941,612.018,109.077,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:32:23,"Alert Sitting","","Hermit Crab","Stationary- Active",3,502.941,612.018,109.077,333,12:34:12.077,109.077,NA
"75","P13 d2_Short","9/7/22 12:25",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",503.906,583.483,79.577,NA,NA,"P13","d2_Short",22-09-07,"12:25:00",12:33:24,"None","","Hermit Crab","Roaming",4,503.906,583.483,79.577,334,12:34:43.577,79.577,NA
"76","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",505.666,547.176,41.51,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:38:26,"None","","Hermit Crab","Roaming",4,505.666,547.176,41.51,335,12:39:07.510,41.51,NA
"77","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","right",NA,NA,"STATE",523.57,1115.172,591.602,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:32:44,NA,"","Hermit Crab","Right",NA,523.57,1115.172,591.602,337,12:42:35.602,591.602,NA
"78","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",524.707,601.896,77.189,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:38:45,"None","","Hermit Crab","Roaming",4,524.707,601.896,77.189,338,12:40:02.189,77.189,NA
"79","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",525.849,705.848,179.999,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:32:46,"None","","Hermit Crab","Roaming",4,525.849,705.848,179.999,339,12:35:45.999,179.999,NA
"80","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",534.955,866.878,331.923,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:32:55,"Alert Sitting","","Hermit Crab","Stationary- Active",3,534.955,866.878,331.923,340,12:38:26.923,331.923,NA
"81","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",547.177,566.244,19.067,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:39:07,"Alert Sitting","","Hermit Crab","Stationary- Active",3,547.177,566.244,19.067,342,12:39:26.067,19.067,NA
"82","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",553.227,573.226,19.999,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:39:13,"Alert Sitting","","Swim Crab","Stationary- Active",3,553.227,573.226,19.999,343,12:39:32.999,19.999,NA
"83","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Snail2","Stationary",NA,"Unknown","STATE",554.255,3165.367,2611.112,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:33:14,"Unknown","","Snail","Stationary- Inert",2,554.255,3165.367,2611.112,344,13:16:45.112,2611.112,NA
"84","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab3","Stationary",NA,"Alert Sitting","STATE",554.255,2403.802,1849.547,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:33:14,"Alert Sitting","","Swim Crab","Stationary- Active",3,554.255,2403.802,1849.547,345,13:04:03.547,1849.547,NA
"85","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab3","left",NA,NA,"STATE",554.255,5222.386,4668.131,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:33:14,NA,"","Swim Crab","Left",NA,554.255,5222.386,4668.131,346,13:51:02.131,4668.131,NA
"86","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",566.245,601.241,34.996,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:39:26,"None","","Hermit Crab","Roaming",4,566.245,601.241,34.996,351,12:40:00.996,34.996,NA
"87","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Roaming",NA,"None","STATE",573.227,805.974,232.747,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:39:33,"None","","Swim Crab","Roaming",4,573.227,805.974,232.747,362,12:43:25.747,232.747,NA
"88","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",576.832,616.029,39.197,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:33:37,"Alert Sitting","","Swim Crab","Stationary- Active",3,576.832,616.029,39.197,364,12:34:16.197,39.197,NA
"89","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","right",NA,NA,"STATE",576.832,631.058,54.226,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:33:37,NA,"","Swim Crab","Right",NA,576.832,631.058,54.226,365,12:34:31.226,54.226,NA
"90","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","left",NA,NA,"STATE",578.997,1060.994,481.997,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:33:39,NA,"","Hermit Crab","Left",NA,578.997,1060.994,481.997,366,12:41:40.997,481.997,NA
"91","P13 d2_Short","9/7/22 12:25",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",583.484,601.274,17.79,NA,NA,"P13","d2_Short",22-09-07,"12:25:00",12:34:43,"Alert Sitting","","Hermit Crab","Stationary- Active",3,583.484,601.274,17.79,367,12:35:00.790,17.79,NA
"92","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",584.042,636.804,52.762,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:39:44,"None","","Hermit Crab","Roaming",4,584.042,636.804,52.762,368,12:40:36.762,52.762,NA
"93","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab3","Burrow","Evasion",NA,"STATE",585,632.044,47.044,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:33:45,NA,"","Hermit Crab","Stationary- Burrowed",1,585,632.044,47.044,375,12:34:32.044,47.044,NA
"94","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Under Refuge","Evasion",NA,"STATE",591.253,639.313,48.06,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:33:51,NA,"","Swim Crab","Under Refuge",NA,591.253,639.313,48.06,376,12:34:39.060,48.06,NA
"95","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",591.253,627.069,35.816,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:33:51,"Alert Sitting","","Swim Crab","Stationary- Active",3,591.253,627.069,35.816,377,12:34:26.816,35.816,NA
"96","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Under Refuge","Evasion",NA,"STATE",591.253,1214.137,622.884,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:33:51,NA,"","Swim Crab","Under Refuge",NA,591.253,1214.137,622.884,379,12:44:13.884,622.884,NA
"97","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",591.253,1214.136,622.883,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:33:51,"Alert Sitting","","Swim Crab","Stationary- Active",3,591.253,1214.136,622.883,380,12:44:13.883,622.883,NA
"98","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",594.497,644.496,49.999,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:33:54,"Alert Sitting","","Hermit Crab","Stationary- Active",3,594.497,644.496,49.999,382,12:34:43.999,49.999,NA
"99","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",601.242,618.275,17.033,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:40:01,"Alert Sitting","","Hermit Crab","Stationary- Active",3,601.242,618.275,17.033,403,12:40:18.033,17.033,NA
"100","P13 d2_Short","9/7/22 12:25",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",601.275,670.822,69.547,NA,NA,"P13","d2_Short",22-09-07,"12:25:00",12:35:01,"None","","Hermit Crab","Roaming",4,601.275,670.822,69.547,404,12:36:10.547,69.547,NA
"101","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",601.897,616.296,14.399,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:40:02,"Alert Sitting","","Hermit Crab","Stationary- Active",3,601.897,616.296,14.399,405,12:40:16.399,14.399,NA
"102","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab3","Roaming",NA,"None","STATE",606.133,666.132,59.999,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:40:06,"None","","Swim Crab","Roaming",4,606.133,666.132,59.999,438,12:41:05.999,59.999,NA
"103","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",612.019,747.417,135.398,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:34:12,"None","","Hermit Crab","Roaming",4,612.019,747.417,135.398,439,12:36:27.398,135.398,NA
"104","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",616.03,647.073,31.043,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:34:16,"None","","Swim Crab","Roaming",4,616.03,647.073,31.043,442,12:34:47.043,31.043,NA
"105","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Roaming",NA,"None","STATE",616.297,678.354,62.057,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:40:16,"None","","Hermit Crab","Roaming",4,616.297,678.354,62.057,443,12:41:18.057,62.057,NA
"106","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",618.276,702.895,84.619,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:40:18,"None","","Hermit Crab","Roaming",4,618.276,702.895,84.619,445,12:41:42.619,84.619,NA
"107","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Roaming",NA,"None","STATE",627.07,646.298,19.228,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:34:27,"None","","Swim Crab","Roaming",4,627.07,646.298,19.228,449,12:34:46.228,19.228,NA
"108","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","left",NA,NA,"STATE",631.059,2551.967,1920.908,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:34:31,NA,"","Swim Crab","Left",NA,631.059,2551.967,1920.908,450,13:06:31.908,1920.908,NA
"109","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",632.045,732.566,100.521,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:34:32,"Alert Sitting","","Hermit Crab","Stationary- Active",3,632.045,732.566,100.521,451,12:36:12.521,100.521,NA
"110","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",636.805,647.807,11.002,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:40:37,"Alert Sitting","","Hermit Crab","Stationary- Active",3,636.805,647.807,11.002,455,12:40:48.002,11.002,NA
"111","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",644.497,684.496,39.999,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:34:44,"None","","Hermit Crab","Roaming",4,644.497,684.496,39.999,457,12:35:23.999,39.999,NA
"112","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",646.299,2541.971,1895.672,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:34:46,"Alert Sitting","","Swim Crab","Stationary- Active",3,646.299,2541.971,1895.672,459,13:06:21.672,1895.672,NA
"113","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",647.074,698.07,50.996,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:34:47,"Alert Sitting","","Swim Crab","Stationary- Active",3,647.074,698.07,50.996,460,12:35:37.996,50.996,NA
"114","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Roaming",NA,"None","STATE",647.808,676.326,28.518,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:40:48,"None","","Hermit Crab","Roaming",4,647.808,676.326,28.518,461,12:41:16.518,28.518,NA
"115","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab1","Roaming",NA,"None","STATE",659.326,711.158,51.832,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:40:59,"None","","Swim Crab","Roaming",4,659.326,711.158,51.832,463,12:41:50.832,51.832,NA
"116","P13 d2_Short","9/7/22 12:25",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab3","Burrow","Evasion",NA,"STATE",661.306,716.378,55.072,NA,NA,"P13","d2_Short",22-09-07,"12:25:00",12:36:01,NA,"","Hermit Crab","Stationary- Burrowed",1,661.306,716.378,55.072,464,12:36:56.072,55.072,NA
"117","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Swim Crab3","Burrow","Evasion",NA,"STATE",666.133,1102.764,436.631,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:41:06,NA,"","Swim Crab","Stationary- Burrowed",1,666.133,1102.764,436.631,465,12:48:22.631,436.631,NA
"118","P13 d2_Short","9/7/22 12:25",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",670.823,771.931,101.108,NA,NA,"P13","d2_Short",22-09-07,"12:25:00",12:36:11,"Alert Sitting","","Hermit Crab","Stationary- Active",3,670.823,771.931,101.108,466,12:37:52.108,101.108,NA
"119","P15 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/15/Oct1 (d2)/P15_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",676.327,837.79,161.463,NA,NA,"P15","d2_Short",22-10-01,"12:30:00",12:41:16,"Alert Sitting","","Hermit Crab","Stationary- Active",3,676.327,837.79,161.463,468,12:43:57.463,161.463,NA
"120","P16 d2_Short","10/1/22 12:30",NA,"/Volumes/McCoy Octo Data/PreyVideos/16/Oct1 (d2)/P16_D2_Short.mov",5402.4,29.97,"pre","2","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",678.355,708.354,29.999,NA,NA,"P16","d2_Short",22-10-01,"12:30:00",12:41:18,"Alert Sitting","","Hermit Crab","Stationary- Active",3,678.355,708.354,29.999,471,12:41:47.999,29.999,NA
"121","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",682.858,699.633,16.775,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:35:23,"Alert Sitting","","Hermit Crab","Stationary- Active",3,682.858,699.633,16.775,474,12:35:39.775,16.775,NA
"122","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",684.497,694.496,9.999,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:35:24,"Alert Sitting","","Hermit Crab","Stationary- Active",3,684.497,694.496,9.999,475,12:35:33.999,9.999,NA
"123","P14 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep11 (exp)/P14_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Hermit Crab1","right",NA,NA,"STATE",694.11,952.109,257.999,NA,NA,"P14","d6_Short",22-09-11,"12:24:00",12:35:34,NA,"","Hermit Crab","Right",NA,694.11,952.109,257.999,480,12:39:51.999,257.999,NA
"124","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Roaming",NA,"None","STATE",694.497,698.86,4.363,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:35:34,"None","","Hermit Crab","Roaming",4,694.497,698.86,4.363,481,12:35:38.363,4.363,NA
"125","P13 d6_Short","9/11/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov",7203.2,29.97,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"None","STATE",698.071,783.943,85.872,NA,NA,"P13","d6_Short",22-09-11,"12:24:00",12:35:38,"None","","Swim Crab","Roaming",4,698.071,783.943,85.872,484,12:37:03.872,85.872,NA
"126","P14 d2_Short","9/7/22 12:24",NA,"/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov",7203.2,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",698.861,724.658,25.797,NA,NA,"P14","d2_Short",22-09-07,"12:24:00",12:35:39,"Alert Sitting","","Hermit Crab","Stationary- Active",3,698.861,724.658,25.797,485,12:36:04.797,25.797,NA
