"","X","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Oleamide.Exposure","Experimental.Day","Photoperiod","Human.Disturbance","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","time","rtime","m1","m2","Subject_tax","exposure","bottle","rphoto","newbehav","actlevel","block","newstart","newstop","newduration","row","rownum","stoptime","dur","row_id"
"1075",10209,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",14629.64,14649.639,19.999,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:48:50,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,14629.64,14649.639,19.999,1248,5786,13:49:09.999,19.999,5183
"1076",10210,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","Roaming",NA,"Beyond 1/2 tank L","STATE",14649.64,14659.639,9.999,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:49:10,"Beyond 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14649.64,14659.639,9.999,1249,5787,13:49:19.999,9.999,5184
"1077",10212,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",14659.64,14668.391,8.751,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:49:20,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,14659.64,14668.391,8.751,1250,5788,13:49:28.751,8.751,5185
"1078",10213,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","Roaming",NA,"Beyond 1/2 tank L","STATE",14668.392,14694.586,26.194,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:49:28,"Beyond 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14668.392,14694.586,26.194,1251,5789,13:49:54.194,26.194,5186
"1079",10215,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab1","Roaming",NA,"Within 1/2 tank L","STATE",14677.125,14769.588,92.463,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:49:37,"Within 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14677.125,14769.588,92.463,1252,5790,13:51:09.463,92.463,5187
"1080",10216,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","Roaming",NA,"Within 1/2 tank L","STATE",14694.587,14741.342,46.755,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:49:55,"Within 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14694.587,14741.342,46.755,1253,5791,13:50:41.755,46.755,5188
"1081",10218,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","left",NA,NA,"STATE",14714.598,14728.109,13.511,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:50:15,NA,"","Hermit Crab","active","post","night","Left",NA,2,14714.598,14728.109,13.511,1255,5793,13:50:28.511,13.511,5190
"1082",10223,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",14739.825,14814.982,75.157,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:50:40,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,14739.825,14814.982,75.157,1258,5796,13:51:55.157,75.157,5193
"1083",10224,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"Within 1/2 tank L","STATE",14739.826,14759.825,19.999,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:50:40,"Within 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14739.826,14759.825,19.999,1259,5797,13:50:59.999,19.999,5194
"1084",10226,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","Roaming",NA,"Beyond 1/2 tank L","STATE",14741.343,14779.453,38.11,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:50:41,"Beyond 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14741.343,14779.453,38.11,1260,5798,13:51:19.110,38.11,5195
"1085",10230,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",14769.589,14998.64,229.051,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:51:10,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,14769.589,14998.64,229.051,1261,5799,13:54:59.051,229.051,5196
"1086",10231,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"Within 1/2 tank L","STATE",14773.936,14780.962,7.026,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:51:14,"Within 1/2 tank L","","Swim Crab","active","post","night","Roaming",4,2,14773.936,14780.962,7.026,1262,5800,13:51:21.026,7.026,5197
"1087",10234,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",14779.454,14875.528,96.074,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:51:19,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,14779.454,14875.528,96.074,1263,5801,13:52:55.074,96.074,5198
"1088",10235,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",14780.963,14797.473,16.51,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:51:21,"Alert Sitting","","Swim Crab","active","post","night","Stationary- Active",3,2,14780.963,14797.473,16.51,1264,5802,13:51:37.510,16.51,5199
"1089",10238,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"Beyond 1/2 tank L","STATE",14792.979,14892.29,99.311,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:51:33,"Beyond 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14792.979,14892.29,99.311,1265,5803,13:53:12.311,99.311,5200
"1090",10239,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Burrow","Evasion",NA,"STATE",14792.98,14814.981,22.001,"researcher entered tank",NA,"Caly","d6_Total",23-02-19,"9:45:00",13:51:33,NA,"","Hermit Crab","active","post","night","Stationary- Burrowed",1,2,14792.98,14814.981,22.001,1266,5804,13:51:55.001,22.001,5201
"1091",10240,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Unobservable",NA,NA,"STATE",14797.474,14854.492,57.018,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:51:37,NA,"","Swim Crab","active","post","night","Unobservable",NA,2,14797.474,14854.492,57.018,1267,5805,13:52:34.018,57.018,5202
"1092",10246,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",14854.493,15049.681,195.188,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:52:34,"Alert Sitting","","Swim Crab","active","post","night","Stationary- Active",3,2,14854.493,15049.681,195.188,1268,5806,13:55:49.188,195.188,5203
"1093",10249,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",14892.289,14964.652,72.363,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:53:12,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,14892.289,14964.652,72.363,1270,5808,13:54:24.363,72.363,5205
"1094",10254,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"Beyond 1/2 tank L","STATE",14964.651,15006.694,42.043,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:54:25,"Beyond 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14964.651,15006.694,42.043,1271,5809,13:55:07.043,42.043,5206
"1095",10256,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab1","Roaming",NA,"Beyond 1/2 tank L","STATE",14998.641,15057.992,59.351,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:54:59,"Beyond 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,14998.641,15057.992,59.351,1272,5810,13:55:58.351,59.351,5207
"1096",10258,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",15006.693,15092.536,85.843,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:55:07,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,15006.693,15092.536,85.843,1273,5811,13:56:32.843,85.843,5208
"1097",10261,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"Within 1/2 tank L","STATE",15049.682,15064.233,14.551,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:55:50,"Within 1/2 tank L","","Swim Crab","active","post","night","Roaming",4,2,15049.682,15064.233,14.551,1274,5812,13:56:04.551,14.551,5209
"1098",10263,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",15057.993,15295.731,237.738,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:55:58,"Alert Sitting","","Hermit Crab","active","post","night","Stationary- Active",3,2,15057.993,15295.731,237.738,1275,5813,13:59:55.738,237.738,5210
"1099",10265,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",15064.234,15077.245,13.011,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:56:04,"Alert Sitting","","Swim Crab","active","post","night","Stationary- Active",3,2,15064.234,15077.245,13.011,1276,5814,13:56:17.011,13.011,5211
"1100",10267,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"Within 1/2 tank L","STATE",15077.246,15078.746,1.5,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:56:17,"Within 1/2 tank L","","Swim Crab","active","post","night","Roaming",4,2,15077.246,15078.746,1.5,1277,5815,13:56:18.500,1.5,5212
"1101",10268,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Stationary",NA,"Alert Sitting","STATE",15078.747,15169.837,91.09,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:56:19,"Alert Sitting","","Swim Crab","active","post","night","Stationary- Active",3,2,15078.747,15169.837,91.09,1278,5816,13:57:50.090,91.09,5213
"1102",10269,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Hermit Crab2","Roaming",NA,"Beyond 1/2 tank L","STATE",15092.535,15284.043,191.508,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:56:33,"Beyond 1/2 tank L","","Hermit Crab","active","post","night","Roaming",4,2,15092.535,15284.043,191.508,1279,5817,13:59:44.508,191.508,5214
"1103",10274,"Caly d6_Total","2/19/23 9:45",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb19/Caly_d6.mov",16571.055,47.05,"exposure","6","day","yes","Swim Crab2","Roaming",NA,"Within 1/2 tank L","STATE",15169.838,15178.848,9.01,NA,NA,"Caly","d6_Total",23-02-19,"9:45:00",13:57:50,"Within 1/2 tank L","","Swim Crab","active","post","night","Roaming",4,2,15169.838,15178.848,9.01,1280,5818,13:57:59.010,9.01,5215
"1104",9004,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab1","Burrow","Evasion",NA,"STATE",9376.838,9465.889,89.051,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:31:17,NA,"","Hermit Crab","post","pre","crep","Stationary- Burrowed",1,2,9376.838,9465.889,89.051,1590,6128,12:32:46.051,89.051,5499
"1105",9008,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab2","Stationary",NA,"Unknown","STATE",9387.009,9461.129,74.12,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:31:27,"Unknown","","Hermit Crab","post","pre","crep","Stationary- Unknown",2,2,9387.009,9461.129,74.12,1591,6129,12:32:41.120,74.12,5500
"1106",9018,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Clam1","Stationary",NA,"Unknown","STATE",9405.567,14666.152,5260.585,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:31:46,"Unknown","","Clam","post","pre","crep","Stationary- Inert",2,2,9405.567,14666.152,5260.585,1592,6130,13:59:26.585,5260.585,5501
"1107",9026,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",9461.13,10423.39,962.26,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:32:41,"Alert Sitting","","Hermit Crab","post","pre","crep","Stationary- Active",3,2,9461.13,10423.39,962.26,1593,6131,12:48:43.260,962.26,5502
"1108",9029,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab1","Stationary",NA,"Alert Sitting","STATE",9465.89,10232.539,766.649,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:32:46,"Alert Sitting","","Hermit Crab","post","pre","crep","Stationary- Active",3,2,9465.89,10232.539,766.649,1594,6132,12:45:32.649,766.649,5503
"1109",9185,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab1","Burrow","Evasion",NA,"STATE",10232.54,14666.152,4433.612,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:45:33,NA,"","Hermit Crab","post","post","crep","Stationary- Burrowed",1,2,10232.54,14666.152,4433.612,1595,6133,13:59:26.612,4433.612,5504
"1110",9189,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Octopus","Color change",NA,"Dark to Light","POINT",10249.456,10249.456,NA,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:45:49,"Dark to Light","","Octopus","post","post","crep","Color Change",NA,2,10249.456,10249.456,NA,1596,6134,NA,NA,5505
"1111",9190,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Octopus","Roaming",NA,"Identity","STATE",10253.909,10280.154,26.245,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:45:54,"Identity","","Octopus","post","post","crep","Roaming",4,2,10253.909,10280.154,26.245,1597,6135,12:46:20.245,26.245,5506
"1112",9199,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Octopus","Under Refuge","Evasion",NA,"STATE",10277.657,14666.152,4388.495,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:46:18,NA,"","Octopus","post","post","crep","Under Refuge",NA,2,10277.657,14666.152,4388.495,1598,6136,13:59:26.495,4388.495,5507
"1113",9200,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Octopus","Stationary",NA,"Alert Sitting","STATE",10280.155,11836.792,1556.637,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:46:20,"Alert Sitting","","Octopus","post","post","crep","Stationary- Active",3,2,10280.155,11836.792,1556.637,1599,6137,13:12:16.637,1556.637,5508
"1114",9204,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab3","Roaming",NA,"Beyond 1/2 tank L","STATE",10284.236,10317.713,33.477,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:46:24,"Beyond 1/2 tank L","","Hermit Crab","post","post","crep","Roaming",4,2,10284.236,10317.713,33.477,1600,6138,12:46:57.477,33.477,5509
"1115",9213,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",10317.714,10371.575,53.861,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:46:58,"Alert Sitting","","Hermit Crab","post","post","crep","Stationary- Active",3,2,10317.714,10371.575,53.861,1601,6139,12:47:51.861,53.861,5510
"1116",9224,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab3","Roaming",NA,"Beyond 1/2 tank L","STATE",10371.576,10443.612,72.036,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:47:52,"Beyond 1/2 tank L","","Hermit Crab","post","post","crep","Roaming",4,2,10371.576,10443.612,72.036,1602,6140,12:49:04.036,72.036,5511
"1117",9237,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab2","Burrow","Evasion",NA,"STATE",10423.391,14666.152,4242.761,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:48:43,NA,"","Hermit Crab","post","post","crep","Stationary- Burrowed",1,2,10423.391,14666.152,4242.761,1603,6141,13:59:25.761,4242.761,5512
"1118",9244,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",10443.613,10611.753,168.14,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:49:04,"Alert Sitting","","Hermit Crab","post","post","crep","Stationary- Active",3,2,10443.613,10611.753,168.14,1604,6142,12:51:52.140,168.14,5513
"1119",9314,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab3","Roaming",NA,"Beyond 1/2 tank L","STATE",10611.754,10692.964,81.21,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:51:52,"Beyond 1/2 tank L","","Hermit Crab","post","post","crep","Roaming",4,2,10611.754,10692.964,81.21,1605,6143,12:53:13.210,81.21,5514
"1120",9337,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab3","Stationary",NA,"Alert Sitting","STATE",10692.965,11580.41,887.445,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",12:53:13,"Alert Sitting","","Hermit Crab","post","post","crep","Stationary- Active",3,2,10692.965,11580.41,887.445,1606,6144,13:08:00.445,887.445,5515
"1121",9585,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Hermit Crab3","Stationary",NA,"Unknown","STATE",11580.411,14666.152,3085.741,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",13:08:00,"Unknown","","Hermit Crab","post","post","crep","Stationary- Unknown",2,2,11580.411,14666.152,3085.741,1607,6145,13:59:25.741,3085.741,5516
"1122",9649,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Octopus","Stationary",NA,"Unknown","STATE",11836.793,14666.152,2829.359,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",13:12:17,"Unknown","","Octopus","post","post","night","Stationary- Unknown",2,2,11836.793,14666.152,2829.359,1608,6146,13:59:26.359,2829.359,5517
"1123",9671,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Snail1","Roaming",NA,"Within 1/2 tank L","STATE",11915.517,13267.43,1351.913,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",13:13:36,"Within 1/2 tank L","","Snail","post","post","night","Roaming",4,2,11915.517,13267.43,1351.913,1609,6147,13:36:07.913,1351.913,5518
"1124",9744,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Octopus","Color change",NA,"Light to Dark","POINT",12171.048,12171.048,NA,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",13:17:51,"Light to Dark","","Octopus","post","post","night","Color Change",NA,2,12171.048,12171.048,NA,1610,6148,NA,NA,5519
"1125",9881,"Caly d9_Total","2/22/23 9:55",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Calypso/Feb22/Caly_d9.mov",14666.152,59.23,"post","9","day","yes","Octopus","Color change",NA,"Light to Dark","POINT",12772.962,12772.962,NA,NA,NA,"Caly","d9_Total",23-02-22,"9:55:00",13:27:53,"Light to Dark","","Octopus","post","post","night","Color Change",NA,2,12772.962,12772.962,NA,1611,6149,NA,NA,5520
