,Observation id,Observation date,Description,Media file,Total length,FPS,Oleamide Exposure,Experimental Day,Photoperiod,Human Disturbance,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop,ind,obs,date,time,rtime
1,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam1,Stationary,NA,Alert Sitting,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
2,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam1,left,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
3,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam1,center third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
4,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam2,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
5,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam3,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
6,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab1,Stationary,NA,Alert Sitting,STATE,0,503.905,503.905,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
7,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab1,right,NA,NA,STATE,0,780.996,780.996,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
8,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab1,right third,NA,NA,STATE,0,618.284,618.284,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
9,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab2,Unobservable,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
10,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab3,Stationary,NA,Alert Sitting,STATE,0,661.305,661.305,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
11,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab3,right,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
12,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab3,right third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
13,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail1,Climb,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
14,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail1,Stationary,NA,Unknown,STATE,0,3205.84,3205.84,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
15,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail1,left,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
16,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail1,left third,NA,NA,STATE,0,7133.88,7133.88,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
17,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail2,Climb,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
18,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail2,Stationary,NA,Unknown,STATE,0,2047.754,2047.754,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
19,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail2,right,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
20,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail2,right third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
21,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail3,Climb,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
22,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail3,Stationary,NA,Unknown,STATE,0,351.267,351.267,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
23,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail3,right,NA,NA,STATE,0,636.145,636.145,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
24,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Snail3,center third,NA,NA,STATE,0,1931.229,1931.229,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
25,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab1,Under Refuge,Evasion,NA,STATE,0,1020.201,1020.201,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
26,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab1,Stationary,NA,Alert Sitting,STATE,0,1731.654,1731.654,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
27,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab1,right,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
28,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab1,right third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
29,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab2,Under Refuge,Evasion,NA,STATE,0,4421.137,4421.137,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
30,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab2,Stationary,NA,Alert Sitting,STATE,0,4411.136,4411.136,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
31,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab2,left,NA,NA,STATE,0,5882.059,5882.059,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
32,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab2,left third,NA,NA,STATE,0,4711.309,4711.309,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
33,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab3,Roaming,NA,None,STATE,0,69.736,69.736,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
34,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab3,right,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
35,P13 d2_Short,9/7/22 12:25,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep7 (d2)/P13_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Swim Crab3,center third,NA,NA,STATE,0,288.415,288.415,NA,NA,P13,d2_Short,9/7/22,12:25:00,12:25:00
36,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Clam1,Stationary,NA,Unknown,STATE,0,5543.438,5543.438,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
37,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Clam1,left,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
38,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Clam1,center third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
39,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Clam2,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
40,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Clam2,left,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
41,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Clam2,center third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
42,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Clam3,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
43,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Hermit Crab1,Stationary,NA,Alert Sitting,STATE,0,3468.204,3468.204,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
44,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Hermit Crab1,left,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
45,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Hermit Crab2,Roaming,NA,None,STATE,0,19.178,19.178,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
46,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Hermit Crab2,right,NA,NA,STATE,0,845.848,845.848,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
47,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Hermit Crab3,Stationary,NA,Alert Sitting,STATE,0,1506.973,1506.973,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
48,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Hermit Crab3,right,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
49,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Snail1,Climb,Evasion,NA,STATE,0,3742.2,3742.2,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
50,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Snail1,Roaming,NA,None,STATE,0,6506.576,6506.576,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
51,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Snail1,right,NA,NA,STATE,0,4864.233,4864.233,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
52,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Snail2,Climb,Evasion,NA,STATE,0,3764.99,3764.99,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
53,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Snail3,Climb,Evasion,NA,STATE,0,3899.198,3899.198,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
54,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Snail3,Stationary,NA,Alert Sitting,STATE,0,2297.329,2297.329,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
55,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Snail3,left,NA,NA,STATE,0,5276.385,5276.385,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
56,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Swim Crab1,Under Refuge,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
57,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Swim Crab1,Stationary,NA,Alert Sitting,STATE,0,4415.557,4415.557,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
58,P13 d6_Short,9/11/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep11 (exp)/P13_d6_Short.mov,7203.2,29.97,exposure,6,day,yes,Swim Crab1,right,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d6_Short,9/11/22,12:24:00,12:24:00
59,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Clam1,Stationary,NA,Unknown,STATE,0,7203.196,7203.196,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
60,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Clam1,left,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
61,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Clam1,center third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
62,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Clam2,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
63,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Clam3,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
64,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Hermit Crab1,Stationary,NA,Alert Sitting,STATE,0,14.949,14.949,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
65,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Hermit Crab1,right,NA,NA,STATE,0,1128.273,1128.273,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
66,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Hermit Crab2,Roaming,NA,None,STATE,0,57.682,57.682,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
67,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Hermit Crab2,left,NA,NA,STATE,0,410.992,410.992,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
68,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Hermit Crab3,Stationary,NA,Alert Sitting,STATE,0,3108.842,3108.842,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
69,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Hermit Crab3,left,NA,NA,STATE,0,3765.669,3765.669,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
70,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Snail1,Climb,Evasion,NA,STATE,0,6578.891,6578.891,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
71,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Snail1,Stationary,NA,Alert Sitting,STATE,0,820.736,820.736,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
72,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Snail1,right,NA,NA,STATE,0,4997.969,4997.969,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
73,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Snail2,Climb,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
74,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Snail3,Climb,Evasion,NA,STATE,0,5213.123,5213.123,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
75,P13 d9_Short,9/14/22 12:13,NA,/Volumes/McCoy Octo Data/PreyVideos/13/Sep14 (post)/P13_d9_Short.mov,9004,29.97,post,9,day,no,Snail3,right,NA,NA,STATE,0,4864.233,4864.233,NA,NA,P13,d9_Short,9/14/22,12:13:00,12:13:00
76,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam1,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
77,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam1,left,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
78,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam1,left third,NA,NA,STATE,0,7203.196,7203.196,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
79,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam2,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
80,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Clam3,Burrow,Evasion,NA,STATE,0,7203.196,7203.196,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
81,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab1,Roaming,NA,None,STATE,0,123.055,123.055,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
82,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab1,right,NA,NA,STATE,0,70.471,70.471,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
83,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab1,right third,NA,NA,STATE,0,60.471,60.471,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
84,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab2,Stationary,NA,Alert Sitting,STATE,0,57.209,57.209,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
85,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab2,left,NA,NA,STATE,0,493.569,493.569,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
86,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab2,center third,NA,NA,STATE,0,803.719,803.719,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
87,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab3,Stationary,NA,Alert Sitting,STATE,0,447.134,447.134,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
88,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab3,left,NA,NA,STATE,0,2347.505,2347.505,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
89,P14 d2_Short,9/7/22 12:24,NA,/Volumes/McCoy Octo Data/PreyVideos/14/Sep7 (d2)/P14_d2_Short.mov,7203.2,29.97,pre,2,day,yes,Hermit Crab3,left third,NA,NA,STATE,0,2302.443,2302.443,NA,NA,P14,d2_Short,9/7/22,12:24:00,12:24:00
